"","0","1","2","3","4","5","6"
"8671",0.98,0,0,0,0,0.02,0
"8672",0,0.01,0.07,0.01,0.01,0,0.9
"8673",0.07,0,0.61,0.13,0.05,0.04,0.1
"8674",0,0,0.05,0,0.02,0,0.93
"8675",0,1,0,0,0,0,0
"8676",1,0,0,0,0,0,0
"8677",0,0.99,0,0,0.01,0,0
"8678",0.02,0.07,0.02,0.04,0.72,0.08,0.05
"8679",0.06,0,0.02,0.08,0.03,0.66,0.15
"8680",0.07,0,0.06,0.01,0.02,0.03,0.81
"8681",0.01,0,0.95,0.02,0.01,0.01,0
"8682",0,0.01,0.01,0.85,0.01,0.12,0
"8683",0.03,0.04,0.75,0.16,0,0.01,0.01
"8684",0,0.99,0,0.01,0,0,0
"8685",0.07,0.03,0,0.04,0.09,0.72,0.05
"8686",0.03,0.04,0.22,0.43,0.03,0.17,0.08
"8687",0.05,0,0.02,0.07,0.04,0.81,0.01
"8688",0.72,0,0.03,0.08,0.04,0.05,0.08
"8689",0.03,0.02,0.81,0.03,0.02,0.03,0.06
"8690",0,0.99,0,0,0,0.01,0
"8691",0.04,0.02,0.7,0.13,0.04,0.05,0.02
"8692",0.03,0.01,0.83,0.06,0,0.02,0.05
"8693",0,1,0,0,0,0,0
"8694",0.06,0,0.1,0.08,0.62,0.1,0.04
"8695",0.04,0,0.03,0.22,0.16,0.51,0.04
"8696",0.03,0,0.09,0,0.79,0.02,0.07
"8697",0.01,0.01,0.01,0.79,0,0.16,0.02
"8698",0.13,0,0.04,0.03,0.07,0.05,0.68
"8699",0.09,0,0.01,0,0.03,0.02,0.85
"8700",0.09,0,0.09,0.03,0.19,0.08,0.52
"8701",0.01,0,0.02,0.59,0.04,0.33,0.01
"8702",0.02,0,0.88,0.04,0.02,0,0.04
"8703",0.02,0.03,0.71,0.09,0.02,0.05,0.08
"8704",0.27,0.02,0.36,0.1,0.07,0.09,0.09
"8705",0,0.07,0.67,0.21,0,0.03,0.02
"8706",0.04,0.02,0.07,0.14,0.66,0.02,0.05
"8707",0,1,0,0,0,0,0
"8708",0,0,0,0.92,0.03,0.05,0
"8709",0,1,0,0,0,0,0
"8710",0.01,0,0.02,0,0.03,0.02,0.92
"8711",0.02,0,0.02,0.28,0.01,0.63,0.04
"8712",0,1,0,0,0,0,0
"8713",0,0,0.04,0,0.94,0.01,0.01
"8714",0.04,0,0.05,0,0.01,0,0.9
"8715",0.05,0,0.68,0.07,0.03,0.04,0.13
"8716",0.12,0.01,0.05,0.03,0.02,0.05,0.72
"8717",0.21,0,0.15,0.44,0.01,0.16,0.03
"8718",0.03,0,0.33,0.07,0.05,0.12,0.4
"8719",0.82,0.01,0.04,0.04,0.01,0.07,0.01
"8720",0.02,0.02,0.16,0.67,0.02,0.1,0.01
"8721",0.03,0.22,0.06,0.41,0.04,0.17,0.07
"8722",0.06,0,0.02,0.06,0.03,0.02,0.81
"8723",0,0.01,0,0.14,0.01,0.84,0
"8724",0.01,0.03,0.04,0.15,0.65,0.11,0.01
"8725",0.02,0,0.06,0,0.02,0.04,0.86
"8726",0.02,0,0.01,0.08,0.01,0.88,0
"8727",0,1,0,0,0,0,0
"8728",0.01,0,0.03,0.03,0.91,0.02,0
"8729",0,1,0,0,0,0,0
"8730",0.94,0,0.02,0.02,0,0.02,0
"8731",0.96,0,0,0.01,0.02,0,0.01
"8732",0.02,0.01,0.01,0.01,0.84,0.1,0.01
"8733",0.06,0.01,0.74,0.08,0.02,0.06,0.03
"8734",0.18,0,0.02,0.17,0.03,0.47,0.13
"8735",0.18,0.21,0.1,0.05,0.09,0.3,0.07
"8736",0,1,0,0,0,0,0
"8737",0,1,0,0,0,0,0
"8738",0.02,0,0.04,0.81,0.02,0.11,0
"8739",0.01,0.03,0.03,0.06,0.61,0.26,0
"8740",0.01,0.05,0.03,0.03,0.08,0.79,0.01
"8741",0,0.02,0.02,0.09,0.12,0.18,0.57
"8742",0,1,0,0,0,0,0
"8743",0,0.99,0,0.01,0,0,0
"8744",0.01,0.01,0.01,0.04,0.03,0.87,0.03
"8745",0,1,0,0,0,0,0
"8746",0.02,0,0.05,0.09,0.06,0.75,0.03
"8747",0.01,0,0.02,0.26,0.04,0.67,0
"8748",0,0.39,0.01,0.03,0.01,0.55,0.01
"8749",0.06,0,0.11,0.52,0.06,0.14,0.11
"8750",0.05,0,0.01,0.04,0.06,0.81,0.03
"8751",0,0.66,0.03,0.16,0.02,0.12,0.01
"8752",0.06,0,0.47,0.12,0.14,0.09,0.12
"8753",0.01,0,0.03,0.01,0.02,0.05,0.88
"8754",0,1,0,0,0,0,0
"8755",0,0.01,0.01,0.01,0.94,0.02,0.01
"8756",0.01,0.01,0.66,0.14,0.07,0.02,0.09
"8757",0.06,0.03,0.01,0.15,0.14,0.4,0.21
"8758",0.19,0,0.14,0.25,0.03,0.38,0.01
"8759",0,0,0.02,0,0.01,0,0.97
"8760",0,1,0,0,0,0,0
"8761",0.01,0.02,0.93,0.01,0.01,0,0.02
"8762",0.98,0,0.01,0,0,0.01,0
"8763",0.01,0.02,0.03,0,0.14,0.02,0.78
"8764",0.82,0,0.06,0.04,0,0.06,0.02
"8765",0,0.01,0.88,0.03,0.03,0,0.05
"8766",0.11,0.05,0.05,0.06,0.14,0.15,0.44
"8767",0.06,0,0.59,0.07,0.08,0.1,0.1
"8768",0.01,0,0.03,0.86,0.01,0.08,0.01
"8769",0,0.01,0.84,0.06,0.02,0.01,0.06
"8770",0,0,0.01,0.01,0.95,0.03,0
"8771",0.79,0,0.09,0.01,0.03,0.03,0.05
"8772",0.02,0.01,0.04,0.64,0.06,0.2,0.03
"8773",0.17,0.01,0.2,0.23,0.16,0.09,0.14
"8774",0.02,0.02,0.02,0.04,0.02,0.88,0
"8775",0,1,0,0,0,0,0
"8776",0.03,0.01,0,0.09,0.05,0.74,0.08
"8777",0.08,0.02,0.02,0.18,0.22,0.42,0.06
"8778",0,0.01,0.03,0.95,0,0.01,0
"8779",0.04,0,0.05,0.12,0.24,0.52,0.03
"8780",0.02,0,0,0.03,0.01,0.94,0
"8781",0.03,0.01,0.8,0.03,0.03,0.02,0.08
"8782",0.1,0.01,0,0.03,0.02,0.01,0.83
"8783",0.06,0.01,0.04,0.05,0.02,0.08,0.74
"8784",0.01,0.01,0,0,0.98,0,0
"8785",0.94,0,0.04,0,0.01,0.01,0
"8786",0.18,0,0.44,0.09,0.04,0.12,0.13
"8787",0.65,0.01,0.09,0,0.1,0.07,0.08
"8788",0,0,0.01,0.05,0.02,0.92,0
"8789",0,0.01,0.02,0.89,0.03,0.04,0.01
"8790",0.97,0,0,0.01,0,0.02,0
"8791",0.02,0,0.03,0,0.03,0.03,0.89
"8792",0.99,0,0,0.01,0,0,0
"8793",0,0.02,0.01,0.88,0.02,0.07,0
"8794",0,0.97,0,0.01,0,0,0.02
"8795",0.68,0,0.05,0.06,0.06,0.12,0.03
"8796",1,0,0,0,0,0,0
"8797",0.07,0.02,0.13,0.12,0.06,0.21,0.39
"8798",0,0.96,0,0.03,0.01,0,0
"8799",0.88,0,0.08,0.01,0,0.01,0.02
"8800",0,0.98,0,0.01,0,0,0.01
"8801",0.63,0,0.04,0.05,0.11,0.07,0.1
"8802",0,0.49,0.01,0.06,0.01,0.02,0.41
"8803",0.07,0.01,0.04,0.09,0.05,0.64,0.1
"8804",0.1,0.01,0.04,0.76,0.02,0.07,0
"8805",0,1,0,0,0,0,0
"8806",0,1,0,0,0,0,0
"8807",0.02,0,0.02,0.05,0.8,0.07,0.04
"8808",0.22,0.01,0.09,0.42,0.03,0.21,0.02
"8809",0.01,0.01,0.01,0.01,0.02,0.02,0.92
"8810",0.86,0,0.08,0.02,0,0.02,0.02
"8811",0,0.99,0,0.01,0,0,0
"8812",0,1,0,0,0,0,0
"8813",0,1,0,0,0,0,0
"8814",0.01,0.04,0.77,0.07,0,0.04,0.07
"8815",0,0.99,0,0,0,0.01,0
"8816",0.01,0,0,0.01,0.01,0.01,0.96
"8817",0.09,0.02,0.24,0.54,0.03,0.07,0.01
"8818",0.12,0,0.15,0.02,0.07,0.08,0.56
"8819",0.9,0,0.01,0,0.03,0.04,0.02
"8820",0,1,0,0,0,0,0
"8821",0.13,0.02,0.14,0.06,0.51,0.02,0.12
"8822",0.02,0.07,0.1,0.53,0.1,0.18,0
"8823",0.97,0,0.02,0.01,0,0,0
"8824",0.01,0.05,0.06,0.04,0.01,0.6,0.23
"8825",0.98,0,0.01,0,0,0.01,0
"8826",0.07,0.03,0.04,0.14,0.01,0.66,0.05
"8827",0.03,0.15,0.49,0.14,0.02,0.13,0.04
"8828",0.02,0,0.01,0.77,0,0.2,0
"8829",0.01,0,0.02,0.02,0.91,0.03,0.01
"8830",0,0.02,0.93,0.02,0.02,0.01,0
"8831",0.26,0,0.13,0,0.33,0.07,0.21
"8832",0.01,0,0.04,0.01,0.07,0.05,0.82
"8833",0.01,0.01,0.06,0.07,0.02,0.04,0.79
"8834",0,0.01,0,0.01,0.96,0.02,0
"8835",0,0.96,0,0.02,0.01,0,0.01
"8836",0.01,0,0.06,0.02,0.82,0.06,0.03
"8837",0.12,0,0.02,0.04,0.14,0.63,0.05
"8838",0.01,0,0.03,0.04,0.05,0.85,0.02
"8839",0.02,0.01,0.02,0.78,0.01,0.14,0.02
"8840",0.05,0.01,0.04,0.7,0.08,0.1,0.02
"8841",0.01,0.03,0.03,0.01,0.18,0.04,0.7
"8842",0,0.98,0,0.02,0,0,0
"8843",0.15,0.06,0.16,0.08,0.12,0.13,0.3
"8844",0,1,0,0,0,0,0
"8845",0.82,0,0.09,0.01,0.01,0.02,0.05
"8846",0.02,0,0.02,0,0.74,0.16,0.06
"8847",0.05,0.04,0.09,0.02,0.29,0.07,0.44
"8848",0,0.8,0.02,0.11,0.01,0.02,0.04
"8849",0.01,0,0.01,0.01,0.03,0.01,0.93
"8850",0,0.62,0.05,0.23,0.04,0.04,0.02
"8851",0.18,0,0.48,0.13,0.07,0.07,0.07
"8852",0.02,0,0.06,0.01,0.02,0.1,0.79
"8853",0.02,0.03,0.59,0.18,0,0.04,0.14
"8854",0,0,0.06,0.04,0.05,0.08,0.77
"8855",0.01,0.02,0.65,0.06,0.09,0.02,0.15
"8856",0.04,0.01,0.03,0,0.09,0.02,0.81
"8857",0,0.87,0.06,0.01,0,0.03,0.03
"8858",0.01,0.09,0.8,0.07,0.01,0,0.02
"8859",0,0.99,0,0.01,0,0,0
"8860",0.09,0,0.63,0.06,0.04,0.08,0.1
"8861",0,0.02,0.94,0.01,0.01,0.02,0
"8862",0.02,0.02,0.57,0.05,0.13,0.06,0.15
"8863",0.02,0,0.04,0.88,0.01,0.05,0
"8864",0.04,0,0.05,0.63,0.07,0.21,0
"8865",0.01,0,0.02,0.02,0.02,0.03,0.9
"8866",0,0.01,0.02,0.02,0.86,0.06,0.03
"8867",0.94,0,0.01,0.02,0.03,0,0
"8868",0.76,0,0.1,0.04,0.06,0.02,0.02
"8869",0.04,0.07,0.2,0.38,0.08,0.19,0.04
"8870",0.02,0.01,0,0.14,0.03,0.8,0
"8871",0.05,0.01,0.05,0.02,0,0.04,0.83
"8872",0,0.99,0,0.01,0,0,0
"8873",0.09,0,0.03,0.57,0,0.28,0.03
"8874",0,0.01,0.01,0.01,0.91,0.03,0.03
"8875",0,1,0,0,0,0,0
"8876",0,0.45,0.06,0.05,0.03,0.06,0.35
"8877",0,1,0,0,0,0,0
"8878",0,0,0.01,0.14,0.02,0.83,0
"8879",0,1,0,0,0,0,0
"8880",0,0.13,0,0.09,0.64,0.09,0.05
"8881",0,0.02,0.02,0.41,0.02,0.48,0.05
"8882",0.05,0.01,0.09,0.53,0.08,0.1,0.14
"8883",0,1,0,0,0,0,0
"8884",0.07,0.03,0.09,0.49,0.1,0.22,0
"8885",0,0.09,0.02,0.1,0.59,0.14,0.06
"8886",0.68,0,0.09,0.08,0.06,0.06,0.03
"8887",0,0.1,0.07,0.25,0.35,0.12,0.11
"8888",0.02,0.05,0.04,0.05,0.02,0.05,0.77
"8889",0,0.42,0.02,0.06,0.31,0.18,0.01
"8890",0,0.01,0.1,0.43,0.01,0.45,0
"8891",0,0.08,0.46,0.06,0.18,0.07,0.15
"8892",0.02,0.01,0.8,0.07,0.02,0,0.08
"8893",0.02,0.01,0.01,0.02,0.91,0.03,0
"8894",0.01,0,0.13,0,0.8,0.02,0.04
"8895",0.1,0.13,0.12,0.14,0.14,0.29,0.08
"8896",0.01,0,0,0.01,0.01,0,0.97
"8897",0.02,0,0.05,0.81,0,0.09,0.03
"8898",0.03,0.02,0.43,0.15,0.09,0.14,0.14
"8899",0.01,0.02,0.06,0,0.06,0.01,0.84
"8900",0.02,0.19,0.4,0.18,0,0.04,0.17
"8901",0,0,0.01,0,0.03,0.01,0.95
"8902",0,0.83,0.01,0.11,0.01,0.03,0.01
"8903",0.14,0.01,0.22,0.49,0.04,0.06,0.04
"8904",0.05,0.02,0.44,0.17,0.09,0.14,0.09
"8905",0.03,0.12,0.01,0.09,0.1,0.57,0.08
"8906",0,0.05,0.01,0.09,0.68,0.1,0.07
"8907",0.17,0.01,0.04,0.33,0.09,0.34,0.02
"8908",0.02,0,0.06,0.03,0.04,0.02,0.83
"8909",0,1,0,0,0,0,0
"8910",0.62,0,0.06,0.06,0.03,0.15,0.08
"8911",0.04,0.01,0.5,0.3,0,0.06,0.09
"8912",0,1,0,0,0,0,0
"8913",0.03,0,0.03,0,0.14,0,0.8
"8914",0,0,0.02,0.01,0.96,0.01,0
"8915",0,0.95,0.03,0,0,0.02,0
"8916",0.14,0.01,0.21,0.13,0.16,0.14,0.21
"8917",0.04,0.04,0.47,0.17,0.12,0.06,0.1
"8918",0.04,0,0.03,0.03,0.1,0.76,0.04
"8919",0.02,0,0.77,0.11,0.06,0.04,0
"8920",0,0.18,0.07,0.37,0.01,0.19,0.18
"8921",0.03,0.04,0.67,0.12,0.04,0.03,0.07
"8922",0.01,0.99,0,0,0,0,0
"8923",0.03,0.02,0.04,0.79,0.03,0.08,0.01
"8924",0,1,0,0,0,0,0
"8925",0,1,0,0,0,0,0
"8926",0,0,0,0.95,0.03,0.02,0
"8927",0,1,0,0,0,0,0
"8928",0,0,0,0,0.96,0.03,0.01
"8929",0,0.98,0.01,0.01,0,0,0
"8930",0.01,0.05,0.03,0.81,0.01,0.08,0.01
"8931",0.09,0,0.59,0.12,0.06,0.1,0.04
"8932",0.83,0,0.04,0.04,0.01,0.07,0.01
"8933",0,0.01,0.02,0,0.95,0.02,0
"8934",0.02,0.28,0.04,0.05,0.01,0.57,0.03
"8935",0,0.07,0.76,0.06,0.01,0.02,0.08
"8936",0,0,0.01,0.11,0.84,0.04,0
"8937",0,0,0.03,0.02,0.92,0.03,0
"8938",0.06,0.01,0.17,0.07,0.12,0.07,0.5
"8939",0.01,0.01,0.02,0.05,0.03,0.87,0.01
"8940",0.02,0,0.02,0.01,0.01,0.01,0.93
"8941",0.02,0,0.85,0.08,0.02,0.01,0.02
"8942",0,0.04,0.01,0.16,0.05,0.43,0.31
"8943",0.04,0.01,0.8,0.02,0.02,0.03,0.08
"8944",0.01,0,0.01,0.94,0,0.04,0
"8945",0.01,0,0.02,0,0.03,0.02,0.92
"8946",0.92,0,0.01,0.01,0.02,0.04,0
"8947",0.02,0,0,0.12,0,0.83,0.03
"8948",0.02,0.06,0.1,0.64,0.08,0.07,0.03
"8949",0.03,0.61,0.03,0.16,0,0.12,0.05
"8950",0.01,0,0.01,0.06,0.03,0.89,0
"8951",0.02,0.01,0.21,0.26,0.04,0.19,0.27
"8952",0.05,0.01,0.12,0.02,0.74,0.01,0.05
"8953",0,0,0,0.05,0.02,0.88,0.05
"8954",0.05,0,0.01,0.11,0.06,0.75,0.02
"8955",0.81,0,0.01,0.07,0.03,0.05,0.03
"8956",0,1,0,0,0,0,0
"8957",0.87,0,0.01,0.04,0.03,0.01,0.04
"8958",0.06,0,0.01,0.68,0.06,0.19,0
"8959",0,0.97,0,0.01,0,0.02,0
"8960",0.02,0.03,0.43,0.06,0.19,0.04,0.23
"8961",0,1,0,0,0,0,0
"8962",0.05,0.01,0.06,0.07,0.6,0.08,0.13
"8963",0.96,0,0.01,0.01,0,0.02,0
"8964",0,0.91,0.01,0,0,0.03,0.05
"8965",0.77,0.01,0.05,0.06,0.03,0.05,0.03
"8966",0.82,0,0.06,0.03,0.03,0.01,0.05
"8967",0.31,0.01,0.18,0.09,0.03,0.1,0.28
"8968",0.03,0.02,0.08,0.04,0.06,0.01,0.76
"8969",0.01,0.01,0.85,0.08,0,0.01,0.04
"8970",0,0,0.89,0.03,0.01,0.01,0.06
"8971",0,1,0,0,0,0,0
"8972",0,0,0.96,0.04,0,0,0
"8973",0.02,0,0.01,0.36,0.02,0.56,0.03
"8974",0.01,0,0.04,0.02,0.86,0.04,0.03
"8975",0.02,0.04,0.72,0.15,0,0.05,0.02
"8976",0,0,0.99,0.01,0,0,0
"8977",0.02,0,0.02,0,0.88,0.03,0.05
"8978",0.04,0.61,0.12,0.06,0.05,0.07,0.05
"8979",0.03,0.03,0.03,0.03,0.72,0.12,0.04
"8980",0.01,0,0.01,0.83,0.02,0.1,0.03
"8981",0.7,0.02,0.09,0.01,0.04,0.02,0.12
"8982",0.02,0,0.04,0.86,0,0.07,0.01
"8983",0,0.98,0.01,0,0,0,0.01
"8984",0.21,0.02,0.15,0.08,0.11,0.11,0.32
"8985",0.02,0,0.06,0.01,0.05,0.09,0.77
"8986",0.03,0,0.46,0.08,0.12,0.05,0.26
"8987",0,1,0,0,0,0,0
"8988",0,0,0.08,0.01,0.01,0,0.9
"8989",0,0.02,0.01,0,0.09,0.02,0.86
"8990",0.01,0.12,0.1,0.02,0.32,0.36,0.07
"8991",0.01,0.01,0.14,0.75,0,0.07,0.02
"8992",0.01,0,0.88,0.07,0.01,0.02,0.01
"8993",0,0.98,0,0,0.01,0.01,0
"8994",0.01,0,0.03,0.03,0.88,0.02,0.03
"8995",0,0.01,0.03,0.01,0.01,0.03,0.91
"8996",0.02,0.02,0.02,0.05,0.06,0.77,0.06
"8997",0.04,0,0.04,0.03,0.79,0.09,0.01
"8998",0.01,0,0.02,0.93,0.02,0.02,0
"8999",0.73,0,0.09,0.04,0.05,0.03,0.06
"9000",0,0,0.02,0,0.03,0.01,0.94
"9001",0,0,0.03,0.03,0.92,0.02,0
"9002",0.01,0,0,0.06,0.91,0.01,0.01
"9003",0,0.99,0,0,0,0,0.01
"9004",0.01,0.07,0,0.04,0.03,0.84,0.01
"9005",0.85,0,0.02,0.03,0.01,0.06,0.03
"9006",0.01,0,0.01,0.04,0.91,0.03,0
"9007",0.02,0,0.04,0.03,0.82,0.03,0.06
"9008",0,0.99,0,0,0.01,0,0
"9009",0,0,0.07,0,0.89,0.01,0.03
"9010",0.05,0,0.02,0.27,0.01,0.65,0
"9011",0.01,0,0.01,0.09,0.01,0.87,0.01
"9012",0.08,0.01,0.04,0.55,0.06,0.21,0.05
"9013",0.02,0.01,0.01,0.02,0.84,0.04,0.06
"9014",0.01,0,0.02,0.03,0.92,0.01,0.01
"9015",0.38,0.02,0.01,0.15,0.04,0.35,0.05
"9016",0.02,0.74,0,0.03,0.16,0.02,0.03
"9017",0.03,0.02,0.76,0.02,0.07,0.05,0.05
"9018",0.02,0,0.08,0.02,0.11,0.05,0.72
"9019",0.01,0.02,0.02,0.01,0,0.03,0.91
"9020",0.9,0,0,0.05,0.01,0.04,0
"9021",0.63,0,0.05,0.04,0.01,0.08,0.19
"9022",0.91,0,0.01,0,0.03,0.02,0.03
"9023",0,0.01,0,0.08,0,0.9,0.01
"9024",0.92,0,0,0.05,0,0.02,0.01
"9025",0.04,0.01,0.71,0.06,0.05,0.07,0.06
"9026",0.02,0,0.05,0.03,0.77,0.03,0.1
"9027",0.18,0.01,0.08,0.42,0.04,0.23,0.04
"9028",0,1,0,0,0,0,0
"9029",0,0.01,0.89,0.1,0,0,0
"9030",0.05,0.15,0.04,0,0.48,0.14,0.14
"9031",0.02,0.07,0.09,0.04,0.07,0.65,0.06
"9032",0.35,0.07,0.11,0.13,0.08,0.17,0.09
"9033",0.05,0.03,0.07,0.05,0.46,0.31,0.03
"9034",0,1,0,0,0,0,0
"9035",0.03,0,0,0,0.94,0.01,0.02
"9036",0,0.98,0.01,0,0.01,0,0
"9037",0,1,0,0,0,0,0
"9038",0.05,0,0.01,0.04,0.01,0.88,0.01
"9039",0,0.04,0.02,0.75,0.06,0.12,0.01
"9040",0,0,0,0,0.01,0.01,0.98
"9041",0,1,0,0,0,0,0
"9042",0.04,0.02,0.05,0.77,0.03,0.09,0
"9043",0,0.99,0.01,0,0,0,0
"9044",0,0.02,0,0.04,0.87,0.06,0.01
"9045",0.13,0,0.69,0.03,0.05,0.05,0.05
"9046",0.08,0.02,0.58,0.06,0.08,0.04,0.14
"9047",0.66,0,0.11,0.02,0.04,0.13,0.04
"9048",0.2,0,0.08,0.07,0.03,0.36,0.26
"9049",0.02,0.01,0.04,0.06,0.7,0.08,0.09
"9050",0,0.07,0.83,0.09,0,0.01,0
"9051",0.14,0,0.18,0.04,0.53,0.04,0.07
"9052",0,0.17,0.05,0.4,0.1,0.18,0.1
"9053",0,0.01,0.01,0.93,0,0.04,0.01
"9054",0.84,0,0.02,0.04,0.01,0.07,0.02
"9055",0.04,0,0.81,0.11,0.02,0.01,0.01
"9056",0,0.02,0.02,0.03,0.03,0.08,0.82
"9057",0.02,0.05,0.79,0.05,0.03,0.02,0.04
"9058",0.02,0,0.04,0.01,0.07,0.01,0.85
"9059",0.01,0,0.93,0.02,0.02,0,0.02
"9060",0,0,0.03,0.01,0.84,0.09,0.03
"9061",0,1,0,0,0,0,0
"9062",0.67,0,0.1,0.03,0.09,0.09,0.02
"9063",0,0.99,0,0.01,0,0,0
"9064",0.01,0,0,0.9,0.03,0.05,0.01
"9065",0.01,0,0.04,0.03,0.01,0.03,0.88
"9066",0.01,0.04,0.69,0.25,0,0.01,0
"9067",0.86,0,0.07,0.02,0.01,0.03,0.01
"9068",0.06,0,0.1,0.35,0.02,0.44,0.03
"9069",0.01,0,0.04,0,0.01,0.06,0.88
"9070",0,0.97,0.01,0.02,0,0,0
"9071",0.04,0,0.06,0.05,0.16,0.65,0.04
"9072",0.01,0.03,0,0.81,0,0.13,0.02
"9073",0.6,0,0.05,0.11,0.05,0.1,0.09
"9074",0.95,0,0.02,0,0,0.02,0.01
"9075",0,0.02,0.77,0.05,0.07,0.02,0.07
"9076",0,1,0,0,0,0,0
"9077",0.01,0,0,0,0.04,0,0.95
"9078",0,0,0.01,0.03,0,0.02,0.94
"9079",0.01,0.02,0.02,0.1,0.02,0.83,0
"9080",0.9,0,0.01,0.03,0.02,0.02,0.02
"9081",0,0.99,0,0,0,0,0.01
"9082",0.21,0,0.05,0.09,0.08,0.09,0.48
"9083",0.7,0,0.12,0,0.06,0,0.12
"9084",0.06,0.05,0.64,0.03,0.13,0.04,0.05
"9085",0,0.05,0.88,0.04,0.01,0.01,0.01
"9086",0.51,0.03,0.07,0.04,0.09,0.19,0.07
"9087",0.01,0.02,0.03,0.69,0.11,0.14,0
"9088",0.02,0.07,0,0.42,0.21,0.26,0.02
"9089",0.56,0,0.08,0.07,0.1,0.11,0.08
"9090",0,0.02,0.01,0.02,0.89,0.01,0.05
"9091",0,0.03,0.95,0.02,0,0,0
"9092",0.01,0,0.03,0.01,0.86,0.03,0.06
"9093",0.07,0.1,0.28,0.19,0.05,0.23,0.08
"9094",0,0.99,0,0,0,0,0.01
"9095",0,1,0,0,0,0,0
"9096",0.29,0,0.11,0.01,0.13,0.41,0.05
"9097",0.06,0,0.03,0.15,0.02,0.68,0.06
"9098",0,0.98,0.01,0,0,0.01,0
"9099",0.78,0,0.08,0.02,0.05,0.06,0.01
"9100",0.1,0.01,0.13,0.04,0.07,0.07,0.58
"9101",0,0.02,0.06,0.03,0.07,0.78,0.04
"9102",0,0.07,0.03,0.59,0.06,0.24,0.01
"9103",0.03,0,0.02,0.08,0.04,0.74,0.09
"9104",0.02,0.06,0.02,0.15,0.66,0.03,0.06
"9105",0,0.99,0,0,0,0,0.01
"9106",0,1,0,0,0,0,0
"9107",0,0,0.03,0.01,0,0.08,0.88
"9108",0,0.01,0.04,0,0.03,0.01,0.91
"9109",0.02,0.05,0.02,0.34,0.01,0.53,0.03
"9110",0.08,0,0.48,0.07,0.14,0.06,0.17
"9111",0.02,0.11,0,0.03,0.66,0.15,0.03
"9112",0.05,0.04,0.53,0.2,0.03,0.11,0.04
"9113",0,0.01,0.91,0.06,0,0,0.02
"9114",0.02,0.05,0.02,0.04,0.03,0.82,0.02
"9115",0,0.98,0,0,0.02,0,0
"9116",0,0.99,0,0.01,0,0,0
"9117",0.82,0,0.06,0.01,0.03,0.05,0.03
"9118",0.96,0,0,0.01,0.01,0.02,0
"9119",0.04,0,0.28,0.1,0.22,0.07,0.29
"9120",0.01,0.67,0.02,0.14,0.08,0.01,0.07
"9121",0.05,0.04,0.11,0.68,0.01,0.08,0.03
"9122",0.81,0,0.04,0.02,0.04,0.03,0.06
"9123",0.9,0.01,0.01,0.04,0.02,0.02,0
"9124",0.96,0,0,0.01,0,0.03,0
"9125",0,1,0,0,0,0,0
"9126",0.01,0.02,0.11,0.69,0.08,0.08,0.01
"9127",0.01,0,0,0,0.98,0.01,0
"9128",0.04,0,0.06,0.01,0.05,0.03,0.81
"9129",0.03,0,0.9,0,0.04,0.02,0.01
"9130",0.1,0.04,0.16,0.17,0.15,0.26,0.12
"9131",0.01,0.02,0.04,0.02,0.02,0.05,0.84
"9132",0.76,0,0,0.09,0.03,0.1,0.02
"9133",0.95,0,0.01,0.02,0.01,0,0.01
"9134",0.01,0.11,0.5,0.03,0.03,0.07,0.25
"9135",0,0.03,0.06,0.76,0.02,0.12,0.01
"9136",0.04,0.02,0.15,0.09,0.13,0.51,0.06
"9137",0.01,0.06,0,0.33,0.02,0.47,0.11
"9138",0.97,0,0,0.01,0,0.01,0.01
"9139",0.01,0,0.39,0.16,0.13,0.1,0.21
"9140",0,0.97,0,0.01,0,0,0.02
"9141",0.72,0,0.04,0.02,0,0.11,0.11
"9142",0,1,0,0,0,0,0
"9143",0,0.05,0.06,0.03,0.04,0.02,0.8
"9144",0.02,0,0.05,0.01,0.12,0.02,0.78
"9145",0,1,0,0,0,0,0
"9146",0.07,0,0.1,0.02,0.6,0.04,0.17
"9147",0.08,0,0.06,0.01,0.02,0.02,0.81
"9148",0.88,0.02,0.02,0.02,0.01,0.04,0.01
"9149",0.02,0,0.03,0.81,0,0.14,0
"9150",0.93,0,0.03,0,0,0.04,0
"9151",0.04,0.01,0.07,0.01,0.06,0.04,0.77
"9152",0.04,0.07,0.74,0.04,0.03,0.02,0.06
"9153",0,1,0,0,0,0,0
"9154",0,0.01,0.02,0.01,0.04,0.02,0.9
"9155",0.04,0,0.74,0.06,0.05,0.05,0.06
"9156",0.01,0.03,0,0.29,0.1,0.55,0.02
"9157",0,1,0,0,0,0,0
"9158",0.18,0.01,0.35,0.1,0.06,0.06,0.24
"9159",0,0.02,0.05,0.04,0.76,0.08,0.05
"9160",0,0.01,0.94,0.03,0,0,0.02
"9161",0.01,0.04,0.04,0.09,0.07,0.11,0.64
"9162",0,0.99,0,0.01,0,0,0
"9163",0.34,0.02,0.14,0.13,0.15,0.11,0.11
"9164",0.14,0.01,0.12,0.12,0.19,0.3,0.12
"9165",0.86,0,0.03,0.01,0.05,0.03,0.02
"9166",0.03,0,0.54,0.14,0.07,0.1,0.12
"9167",0.08,0.06,0.05,0.25,0.03,0.34,0.19
"9168",0,0.01,0.01,0.95,0,0.03,0
"9169",0.86,0,0.01,0.02,0.03,0.06,0.02
"9170",0.13,0,0.22,0.33,0.07,0.1,0.15
