"","0","1","2","3","4","5","6"
"1022",0.01,0.02,0.03,0.01,0.03,0.03,0.87
"1023",0,0.01,0,0.94,0,0.05,0
"1024",0.04,0,0.1,0.02,0.06,0.03,0.75
"1025",0,0.24,0.47,0.17,0.04,0.03,0.05
"1026",0,0,0,0.01,0.01,0,0.98
"1027",0.04,0.04,0.04,0.06,0.07,0.04,0.71
"1028",0.06,0.15,0.11,0.1,0.08,0.16,0.34
"1029",0.03,0.02,0.04,0.05,0.02,0.22,0.62
"1030",0.01,0.03,0.03,0.77,0.02,0.14,0
"1031",0.01,0.03,0.05,0.12,0.08,0.2,0.51
"1032",0,1,0,0,0,0,0
"1033",0.01,0,0.01,0.01,0.03,0.05,0.89
"1034",0.03,0.01,0.05,0.59,0.07,0.23,0.02
"1035",0,0,0,0.01,0.97,0.02,0
"1036",0.03,0.07,0.48,0.16,0.02,0.13,0.11
"1037",0.05,0.19,0.03,0.34,0.05,0.27,0.07
"1038",0.03,0,0.02,0.04,0.02,0.86,0.03
"1039",0.11,0,0.06,0.6,0.03,0.19,0.01
"1040",0.14,0.01,0.07,0.11,0.13,0.07,0.47
"1041",0.06,0.07,0.04,0.06,0.11,0.57,0.09
"1042",0.01,0.01,0,0.11,0.79,0.05,0.03
"1043",0.02,0.01,0.09,0.74,0.05,0.05,0.04
"1044",0.36,0,0.1,0.12,0.08,0.19,0.15
"1045",0,1,0,0,0,0,0
"1046",0.92,0,0,0.02,0.02,0.02,0.02
"1047",0,0.98,0,0.01,0,0,0.01
"1048",0,0.01,0,0,0.9,0.02,0.07
"1049",0,0.85,0.01,0.01,0.01,0.07,0.05
"1050",0.03,0.01,0.04,0.8,0.04,0.08,0
"1051",0,0,0.01,0.02,0.01,0,0.96
"1052",0.05,0.01,0.17,0.02,0.61,0.02,0.12
"1053",0.11,0.05,0.09,0.02,0.17,0.27,0.29
"1054",0.04,0,0.05,0.01,0.04,0.01,0.85
"1055",0,0,0.02,0.03,0.92,0.03,0
"1056",0.03,0,0.02,0,0.04,0.05,0.86
"1057",0.01,0.17,0.07,0.1,0.5,0.11,0.04
"1058",0,0.96,0.02,0.02,0,0,0
"1059",0,0.28,0.23,0.21,0.03,0.22,0.03
"1060",0,0.01,0.01,0,0,0,0.98
"1061",0.94,0,0,0.01,0,0.03,0.02
"1062",0.07,0.08,0.03,0.17,0.08,0.17,0.4
"1063",0,0,0.96,0.03,0,0,0.01
"1064",0.04,0.01,0.06,0.11,0.59,0.15,0.04
"1065",0.06,0.01,0.02,0.7,0.03,0.13,0.05
"1066",0.94,0,0,0.02,0.01,0.01,0.02
"1067",0.02,0.03,0.1,0.41,0,0.41,0.03
"1068",0.03,0,0.05,0.01,0.05,0.03,0.83
"1069",0.07,0,0.01,0.01,0.02,0,0.89
"1070",0.01,0.03,0.74,0.05,0.09,0.03,0.05
"1071",0.06,0.04,0.29,0.03,0.15,0.28,0.15
"1072",0.26,0.01,0.57,0.04,0.03,0.02,0.07
"1073",0.01,0,0,0,0.99,0,0
"1074",0.03,0.04,0.15,0.62,0.02,0.05,0.09
"1075",0.03,0.05,0.04,0.35,0.04,0.38,0.11
"1076",0.05,0,0.01,0.07,0.76,0.05,0.06
"1077",0.03,0.01,0.06,0.04,0.01,0.03,0.82
"1078",0,1,0,0,0,0,0
"1079",0.03,0.01,0.05,0.8,0,0.11,0
"1080",0.81,0.01,0.03,0.06,0.01,0.06,0.02
"1081",0.04,0,0.05,0.16,0.05,0.64,0.06
"1082",0,1,0,0,0,0,0
"1083",0.06,0.03,0.05,0.12,0.04,0.66,0.04
"1084",0,0.8,0.01,0.11,0.03,0.03,0.02
"1085",0.23,0,0.04,0.12,0.17,0.43,0.01
"1086",0.01,0.14,0.61,0.19,0.02,0.03,0
"1087",0.75,0,0.04,0.04,0.06,0.1,0.01
"1088",0.01,0,0.87,0.02,0.06,0.02,0.02
"1089",0,0,0.02,0.01,0.95,0,0.02
"1090",0.04,0.01,0.06,0.02,0.07,0.08,0.72
"1091",0.06,0,0.05,0.54,0.01,0.26,0.08
"1092",0.01,0.01,0.02,0.01,0.01,0.03,0.91
"1093",0,0.99,0,0,0.01,0,0
"1094",0,1,0,0,0,0,0
"1095",0.02,0.02,0.1,0.78,0.01,0.07,0
"1096",0.15,0.04,0.31,0.09,0.05,0.01,0.35
"1097",0.15,0.03,0.1,0.45,0.06,0.18,0.03
"1098",0.01,0,0.07,0,0.76,0.01,0.15
"1099",0.03,0.04,0.04,0.75,0.03,0.1,0.01
"1100",0.06,0.01,0.04,0.78,0,0.11,0
"1101",0.03,0.14,0.02,0.09,0.55,0.16,0.01
"1102",0.92,0.01,0,0.02,0,0.04,0.01
"1103",0.01,0.01,0,0.94,0,0.03,0.01
"1104",0.01,0,0.91,0.07,0,0.01,0
"1105",0.04,0.04,0.46,0.24,0.08,0.08,0.06
"1106",0.02,0,0,0.62,0.01,0.35,0
"1107",0.01,0,0.02,0.05,0.02,0.84,0.06
"1108",0.04,0,0.01,0.06,0.01,0.11,0.77
"1109",0,1,0,0,0,0,0
"1110",0.03,0.08,0.08,0.03,0.05,0.04,0.69
"1111",0,0,0,0.01,0.01,0,0.98
"1112",0,0.86,0.1,0.02,0,0.01,0.01
"1113",0.05,0.01,0.01,0.1,0.09,0.63,0.11
"1114",0.09,0.02,0.52,0.06,0.09,0.05,0.17
"1115",0.02,0.05,0.05,0.66,0.12,0.09,0.01
"1116",0,0.27,0.06,0.1,0.2,0.06,0.31
"1117",0.04,0.01,0.08,0.58,0,0.22,0.07
"1118",0.03,0,0,0.01,0.01,0.02,0.93
"1119",0.03,0,0.01,0.03,0.91,0.02,0
"1120",0.01,0,0.85,0.03,0.07,0.01,0.03
"1121",0.01,0,0.05,0.01,0.87,0.04,0.02
"1122",0.03,0.02,0.06,0.01,0.03,0.05,0.8
"1123",0.01,0.01,0.06,0.02,0.84,0.02,0.04
"1124",0,0.04,0.93,0,0.01,0,0.02
"1125",0.08,0,0.01,0.56,0,0.35,0
"1126",0.03,0.02,0.01,0.1,0.07,0.77,0
"1127",0,0.02,0,0.04,0.9,0.02,0.02
"1128",0.05,0,0.03,0.06,0.64,0.18,0.04
"1129",0.03,0,0.09,0.78,0.04,0.03,0.03
"1130",0.03,0.01,0.04,0,0.91,0,0.01
"1131",0.83,0,0.03,0.06,0.03,0.03,0.02
"1132",0.04,0.03,0.06,0.61,0.02,0.19,0.05
"1133",0,0.08,0.05,0.84,0,0.03,0
"1134",0.05,0.02,0.54,0.15,0.04,0.06,0.14
"1135",0.04,0.02,0.05,0.78,0,0.09,0.02
"1136",0.05,0.01,0.06,0.04,0.05,0.14,0.65
"1137",0.06,0.02,0.06,0.03,0.07,0.02,0.74
"1138",0.96,0,0.01,0.01,0,0.02,0
"1139",0,0.98,0,0.01,0,0,0.01
"1140",0,1,0,0,0,0,0
"1141",0.01,0.02,0.01,0.02,0.91,0.03,0
"1142",0.03,0.02,0.03,0.15,0.02,0.69,0.06
"1143",0.05,0,0.09,0.04,0.02,0.06,0.74
"1144",0.09,0.01,0.04,0.03,0.27,0.48,0.08
"1145",0.93,0,0,0.03,0,0.04,0
"1146",0.01,0.08,0.77,0.11,0.01,0.02,0
"1147",0.75,0,0.03,0.07,0.03,0.09,0.03
"1148",0.01,0.11,0.01,0.13,0.52,0.09,0.13
"1149",0.03,0.01,0.07,0,0.06,0,0.83
"1150",0.05,0,0.12,0.02,0.05,0,0.76
"1151",0.14,0.02,0.09,0.02,0.08,0.5,0.15
"1152",0,0.01,0.7,0.2,0,0.03,0.06
"1153",0.06,0.01,0.01,0.78,0.03,0.11,0
"1154",0.05,0.01,0.05,0.03,0.08,0.02,0.76
"1155",0.14,0,0.04,0.27,0.04,0.47,0.04
"1156",0.06,0,0.42,0.1,0.28,0.05,0.09
"1157",0.05,0.01,0.83,0.03,0.04,0,0.04
"1158",0.01,0.05,0.59,0.12,0.09,0.02,0.12
"1159",0,1,0,0,0,0,0
"1160",0.07,0.01,0.8,0.04,0.05,0.02,0.01
"1161",0.02,0,0.05,0.02,0.8,0.06,0.05
"1162",0.03,0.61,0.05,0.08,0.07,0.12,0.04
"1163",0.8,0,0.04,0.05,0.03,0.06,0.02
"1164",0,0,0.02,0.03,0.93,0.01,0.01
"1165",0.09,0,0.01,0.04,0.7,0.13,0.03
"1166",0,0,0.01,0,0.98,0,0.01
"1167",0.87,0,0,0.02,0,0.06,0.05
"1168",0,0.02,0.27,0.62,0.02,0.05,0.02
"1169",0.04,0,0.04,0.03,0.04,0.04,0.81
"1170",0.02,0,0.05,0.01,0,0.01,0.91
"1171",0.01,0,0,0,0.08,0.01,0.9
"1172",0,0.01,0.71,0.05,0.16,0.03,0.04
"1173",0,0.59,0.03,0.08,0.07,0.19,0.04
"1174",0.01,0,0.08,0.75,0.01,0.14,0.01
"1175",0.01,0,0.09,0.87,0,0.03,0
"1176",0.05,0,0.11,0.6,0.01,0.17,0.06
"1177",0.5,0,0.05,0.16,0.1,0.12,0.07
"1178",0,0,0,0,0.97,0.03,0
"1179",0.14,0.02,0.07,0.08,0.02,0.31,0.36
"1180",0.01,0.01,0.02,0.12,0.1,0.74,0
"1181",0,0,0.07,0.78,0.01,0.13,0.01
"1182",0.12,0,0.03,0.07,0.03,0.72,0.03
"1183",0,0.03,0.79,0.09,0.04,0.01,0.04
"1184",0.02,0.08,0.34,0.01,0.22,0.13,0.2
"1185",0.01,0.13,0.05,0.03,0.02,0.04,0.72
"1186",0.02,0.01,0.01,0.39,0.05,0.47,0.05
"1187",0.01,0.03,0.07,0.64,0.11,0.11,0.03
"1188",0,0,0.02,0.95,0,0.02,0.01
"1189",0,0.09,0.22,0.3,0.19,0.14,0.06
"1190",0.06,0,0.02,0.11,0.05,0.75,0.01
"1191",0.07,0.01,0.03,0.08,0.19,0.57,0.05
"1192",0.09,0.05,0.02,0.54,0.03,0.21,0.06
"1193",0.05,0.01,0.03,0.77,0,0.11,0.03
"1194",0.19,0,0,0.17,0.06,0.56,0.02
"1195",0.02,0,0.04,0.01,0.92,0,0.01
"1196",0,0.01,0.03,0.03,0.88,0.03,0.02
"1197",0.04,0.02,0.73,0.05,0.04,0.08,0.04
"1198",0,0,0,0.01,0.01,0,0.98
"1199",0.02,0.02,0.38,0.04,0.07,0.05,0.42
"1200",0.1,0,0.04,0.56,0.03,0.24,0.03
"1201",0.79,0,0.02,0.07,0.01,0.06,0.05
"1202",0.05,0.02,0.04,0.78,0.02,0.06,0.03
"1203",0,0.99,0,0.01,0,0,0
"1204",0,1,0,0,0,0,0
"1205",0.23,0.03,0.14,0.06,0.11,0.07,0.36
"1206",0.01,0.03,0.04,0.84,0.04,0.01,0.03
"1207",0.02,0,0.09,0.01,0.06,0.02,0.8
"1208",0.08,0,0.02,0.13,0.05,0.71,0.01
"1209",0,0,0.07,0.02,0.01,0.01,0.89
"1210",0,0,0,0.01,0.98,0.01,0
"1211",0.86,0.01,0.02,0.05,0.02,0.03,0.01
"1212",0,1,0,0,0,0,0
"1213",0,0.07,0.19,0.65,0.02,0.05,0.02
"1214",0,0.89,0.01,0.02,0.03,0.05,0
"1215",0.62,0,0.15,0.03,0.04,0.07,0.09
"1216",0,0.01,0,0.03,0.92,0.03,0.01
"1217",0.04,0.01,0.01,0.36,0.08,0.45,0.05
"1218",0,0.85,0.03,0.04,0,0.04,0.04
"1219",0.86,0,0.01,0.01,0.07,0.03,0.02
"1220",0.02,0,0,0.14,0.02,0.81,0.01
"1221",0,0,0.03,0.86,0.03,0.07,0.01
"1222",0.01,0,0.92,0.04,0,0.01,0.02
"1223",0.02,0,0.04,0.06,0.04,0.03,0.81
"1224",0.01,0,0.04,0.19,0.03,0.72,0.01
"1225",0,0.91,0.02,0.03,0,0.04,0
"1226",0.02,0,0.06,0.06,0.75,0.06,0.05
"1227",0,1,0,0,0,0,0
"1228",0.81,0.01,0.01,0.06,0.01,0.06,0.04
"1229",0,0,0.01,0.07,0.87,0.05,0
"1230",0.71,0,0.07,0.05,0.05,0.07,0.05
"1231",0.03,0.02,0.02,0.15,0.01,0.76,0.01
"1232",0.94,0,0.01,0.01,0,0.04,0
"1233",0.16,0.03,0.47,0.11,0.05,0.06,0.12
"1234",0.01,0.02,0.03,0.83,0,0.11,0
"1235",0.06,0.03,0.03,0.03,0.73,0.08,0.04
"1236",0.93,0,0.02,0,0,0.01,0.04
"1237",0,0,0.03,0.01,0.02,0.02,0.92
"1238",0.01,0.09,0.57,0.19,0.05,0.08,0.01
"1239",0,0.99,0.01,0,0,0,0
"1240",0.08,0,0.1,0.14,0.39,0.26,0.03
"1241",0.04,0.03,0.03,0.57,0.02,0.26,0.05
"1242",0.99,0,0,0,0,0.01,0
"1243",0,1,0,0,0,0,0
"1244",0.01,0,0.01,0.9,0,0.08,0
"1245",0,0.97,0,0,0,0.03,0
"1246",0.67,0,0.09,0.02,0.08,0.08,0.06
"1247",0,0.99,0,0,0,0,0.01
"1248",0.01,0,0.95,0.03,0,0,0.01
"1249",0.95,0,0,0.01,0.01,0.02,0.01
"1250",0.15,0.01,0.04,0.56,0.03,0.2,0.01
"1251",0,0.01,0.15,0.42,0.23,0.11,0.08
"1252",0.03,0.02,0.06,0.04,0.07,0.01,0.77
"1253",0,0,0.03,0.01,0.03,0.05,0.88
"1254",0,0,0.02,0.01,0,0.02,0.95
"1255",0.02,0.01,0.09,0.03,0.08,0.06,0.71
"1256",0.43,0,0.06,0.06,0.16,0.18,0.11
"1257",0.02,0.01,0.08,0.01,0.02,0.04,0.82
"1258",0.09,0.01,0.2,0.45,0.05,0.17,0.03
"1259",0.02,0.01,0.03,0.21,0.02,0.67,0.04
"1260",0.76,0.01,0.04,0.07,0,0.12,0
"1261",0.05,0,0.02,0.06,0,0.09,0.78
"1262",0.02,0.09,0.04,0.18,0.09,0.18,0.4
"1263",0.04,0,0.83,0.06,0.03,0.02,0.02
"1264",0.87,0,0.02,0.03,0.02,0.02,0.04
"1265",0.02,0.04,0.74,0.12,0.02,0.03,0.03
"1266",0.11,0.02,0.63,0.12,0.04,0.01,0.07
"1267",0,1,0,0,0,0,0
"1268",0,0.04,0.79,0.05,0.02,0.05,0.05
"1269",0,0,0.03,0.29,0.42,0.24,0.02
"1270",0,0.4,0.15,0.34,0.08,0.03,0
"1271",0.01,0.01,0.02,0.26,0.02,0.61,0.07
"1272",0,1,0,0,0,0,0
"1273",0.06,0.05,0.12,0.55,0.01,0.13,0.08
"1274",0.86,0,0.04,0.02,0.02,0.04,0.02
"1275",0,0.03,0.05,0.1,0.75,0.04,0.03
"1276",0.52,0,0.04,0.07,0.19,0.11,0.07
"1277",0,0,0.07,0.02,0.89,0.01,0.01
"1278",0.18,0.03,0.09,0.08,0.19,0.4,0.03
"1279",0.1,0,0.17,0.03,0.05,0.07,0.58
"1280",0,0.02,0.85,0.05,0,0.01,0.07
"1281",0.28,0,0.2,0.17,0.08,0.11,0.16
"1282",0.97,0,0,0.01,0,0.02,0
"1283",0,0.97,0.01,0.01,0,0.01,0
"1284",0.03,0,0.04,0.01,0.04,0.02,0.86
"1285",0.03,0.01,0.08,0.04,0.07,0.09,0.68
"1286",0.02,0.02,0.05,0.82,0.01,0.08,0
"1287",0.04,0.02,0.02,0.05,0.08,0.75,0.04
"1288",0,0.96,0,0,0.02,0,0.02
"1289",0.04,0,0.05,0.02,0,0.04,0.85
"1290",0.2,0.06,0.27,0.14,0.17,0.09,0.07
"1291",0.02,0.01,0.03,0.05,0.13,0.67,0.09
"1292",0,0,0.02,0.02,0.93,0.03,0
"1293",0,1,0,0,0,0,0
"1294",0.02,0.03,0.8,0.06,0.01,0.03,0.05
"1295",0.01,0.01,0.81,0.02,0.03,0.05,0.07
"1296",0.74,0,0,0.05,0.05,0.13,0.03
"1297",0.01,0.02,0.05,0.38,0.3,0.22,0.02
"1298",0.88,0,0.04,0.02,0.01,0.03,0.02
"1299",0,0.98,0,0,0.01,0.01,0
"1300",0.04,0,0.05,0.74,0.09,0.07,0.01
"1301",0.1,0,0.07,0.01,0.67,0.03,0.12
"1302",0.14,0.03,0.1,0.05,0.34,0.24,0.1
"1303",0,1,0,0,0,0,0
"1304",0.06,0.02,0.09,0.08,0.08,0.65,0.02
"1305",0.01,0.01,0.05,0.04,0.78,0.09,0.02
"1306",0.07,0,0.08,0.03,0.12,0.14,0.56
"1307",0.8,0,0.05,0.08,0,0.04,0.03
"1308",0.81,0,0.07,0.05,0.02,0.02,0.03
"1309",0,0.99,0,0,0,0,0.01
"1310",0.16,0.02,0.03,0.01,0.2,0.56,0.02
"1311",0.05,0,0,0.05,0.85,0.04,0.01
"1312",0,0.99,0,0.01,0,0,0
"1313",0,0.16,0.62,0.06,0.02,0.01,0.13
"1314",0.01,0.01,0.02,0.05,0.19,0.68,0.04
"1315",0.92,0,0.01,0.01,0,0.04,0.02
"1316",0.02,0.08,0.23,0.47,0.02,0.16,0.02
"1317",0.04,0,0.01,0.77,0.05,0.12,0.01
"1318",0.01,0.02,0.55,0.11,0.04,0.02,0.25
"1319",0,0,0.01,0.96,0.01,0.02,0
"1320",0,0.02,0,0.07,0.89,0.01,0.01
"1321",0.02,0.01,0.06,0.78,0.02,0.08,0.03
"1322",0.02,0.01,0.16,0.72,0.01,0.07,0.01
"1323",0.9,0,0.04,0.01,0.02,0.03,0
"1324",0.1,0,0.79,0.02,0.02,0.01,0.06
"1325",0.09,0.02,0.31,0.07,0.16,0.18,0.17
"1326",0,1,0,0,0,0,0
"1327",0.09,0.04,0.07,0.06,0.53,0.08,0.13
"1328",0,0,0.03,0.06,0.03,0.87,0.01
"1329",0,0.99,0,0.01,0,0,0
"1330",0,0.01,0.01,0.93,0,0.05,0
"1331",0.08,0.02,0.07,0.04,0.1,0.22,0.47
"1332",0.01,0.01,0,0,0.97,0.01,0
"1333",0,1,0,0,0,0,0
"1334",0,0.54,0,0.14,0.21,0.08,0.03
"1335",0.75,0,0.07,0.01,0.02,0,0.15
"1336",0.02,0.01,0.01,0.84,0.01,0.1,0.01
"1337",0,0,0.04,0.01,0.01,0.03,0.91
"1338",0.02,0.01,0.01,0.81,0.05,0.1,0
"1339",0.94,0,0.01,0.01,0.02,0,0.02
"1340",0.04,0.01,0.06,0,0.86,0.01,0.02
"1341",0,0,0.04,0,0.28,0,0.68
"1342",0.01,0,0.02,0.09,0,0.88,0
"1343",0.07,0.01,0.15,0.04,0.52,0.04,0.17
"1344",0.85,0.01,0.01,0.01,0.02,0.08,0.02
"1345",0,1,0,0,0,0,0
"1346",0,0.99,0,0.01,0,0,0
"1347",0.04,0.02,0.61,0.06,0.07,0.09,0.11
"1348",0,0,0,0,0.03,0.02,0.95
"1349",0.03,0.03,0.03,0.77,0.02,0.12,0
"1350",0.01,0.02,0.69,0.1,0.04,0.04,0.1
"1351",0.01,0.52,0.18,0.11,0.02,0.08,0.08
"1352",0.51,0.01,0.03,0.16,0.03,0.07,0.19
"1353",0.06,0.04,0.16,0.55,0.1,0.07,0.02
"1354",0.7,0,0.02,0.08,0.04,0.08,0.08
"1355",0.06,0.15,0.06,0.07,0.06,0.51,0.09
"1356",0,0,0.01,0.01,0.05,0.02,0.91
"1357",0,0.89,0,0.08,0,0.02,0.01
"1358",0,0.01,0.05,0.05,0.85,0.01,0.03
"1359",0.01,0.11,0.69,0.13,0.01,0.03,0.02
"1360",0.03,0.03,0.46,0.38,0.06,0.04,0
"1361",0,1,0,0,0,0,0
"1362",0,0.03,0.04,0.87,0.02,0.02,0.02
"1363",0.05,0.03,0.04,0.02,0.24,0.5,0.12
"1364",0.05,0,0.03,0.13,0.63,0.12,0.04
"1365",0.07,0.01,0,0.25,0.13,0.54,0
"1366",0.68,0,0.08,0.09,0.03,0.12,0
"1367",0,0,0.04,0.01,0.03,0.02,0.9
"1368",0.02,0.02,0,0.03,0.11,0.8,0.02
"1369",0.03,0,0.05,0.82,0.03,0.07,0
"1370",0,0,0.03,0,0.06,0.01,0.9
"1371",0,0,0.03,0,0.01,0,0.96
"1372",0.19,0,0.07,0.14,0.09,0.42,0.09
"1373",0,0.02,0.93,0.01,0,0.02,0.02
"1374",0.02,0,0.05,0,0.91,0.01,0.01
"1375",0.1,0.03,0.13,0.15,0.08,0.4,0.11
"1376",0.83,0.01,0.02,0.07,0,0.06,0.01
"1377",0,0.83,0.1,0.01,0,0.06,0
"1378",0,0.99,0.01,0,0,0,0
"1379",0.08,0,0.02,0.08,0.02,0.79,0.01
"1380",0,1,0,0,0,0,0
"1381",0.76,0,0.05,0.01,0.04,0.05,0.09
"1382",0.32,0.02,0.08,0.1,0.07,0.12,0.29
"1383",0,0.09,0.47,0.06,0.08,0.05,0.25
"1384",0.01,0.96,0.02,0,0,0.01,0
"1385",0.01,0,0.02,0,0.01,0.02,0.94
"1386",0.35,0.04,0.12,0.18,0.11,0.09,0.11
"1387",0.03,0.02,0.03,0.03,0.05,0.82,0.02
"1388",0.91,0,0.01,0.04,0,0.04,0
"1389",0.02,0,0,0.04,0.07,0.86,0.01
"1390",0,1,0,0,0,0,0
"1391",0,0,0.03,0,0.06,0,0.91
"1392",0.01,0.01,0.02,0.26,0.07,0.61,0.02
"1393",0,0,0,0.01,0.02,0.96,0.01
"1394",0.01,0,0.06,0.01,0.85,0.02,0.05
"1395",0,1,0,0,0,0,0
"1396",0.01,0.02,0.06,0.02,0.73,0.09,0.07
"1397",0,0.6,0.04,0.08,0.02,0.01,0.25
"1398",0,0.11,0.07,0.22,0.02,0.44,0.14
"1399",0.02,0,0.02,0.01,0.92,0.03,0
"1400",0.04,0,0.02,0.86,0.01,0.07,0
"1401",0.11,0,0.06,0.1,0.03,0.14,0.56
"1402",0.05,0.08,0.11,0.01,0.63,0.04,0.08
"1403",0.81,0.01,0.02,0.05,0.02,0.08,0.01
"1404",0.01,0,0.05,0.02,0.02,0,0.9
"1405",0,0,0.01,0.03,0.02,0.01,0.93
"1406",0.06,0,0.07,0.21,0.07,0.47,0.12
"1407",0,0.85,0.04,0.05,0.03,0,0.03
"1408",0.05,0,0.02,0.02,0.76,0.09,0.06
"1409",0.04,0.05,0.06,0.07,0.12,0.39,0.27
"1410",0.87,0,0.01,0.02,0,0.07,0.03
"1411",0.08,0,0,0.13,0.05,0.73,0.01
"1412",0.09,0,0.14,0.18,0.07,0.35,0.17
"1413",0,0.01,0.01,0.01,0.93,0.03,0.01
"1414",0.02,0,0.02,0.02,0.83,0.04,0.07
"1415",0.02,0,0.05,0.05,0.78,0.05,0.05
"1416",0.04,0,0.07,0.01,0.77,0.1,0.01
"1417",0.04,0.01,0.04,0.06,0.66,0.17,0.02
"1418",0,0.02,0.76,0.05,0.06,0.03,0.08
"1419",0.01,0.03,0.01,0.03,0.8,0.09,0.03
"1420",0.05,0.02,0.68,0.13,0.03,0.04,0.05
"1421",0.95,0,0,0.02,0,0.02,0.01
"1422",0,0.83,0.03,0.08,0.02,0.03,0.01
"1423",0,0,0.71,0.11,0.03,0,0.15
"1424",0.01,0,0.03,0.08,0,0.88,0
"1425",0.05,0.03,0.5,0.12,0.09,0.15,0.06
"1426",0,0.03,0.01,0.84,0.02,0.09,0.01
"1427",0.04,0.01,0.01,0.02,0.81,0.01,0.1
"1428",0.87,0,0,0.02,0,0.07,0.04
"1429",0.16,0.02,0.18,0.07,0.01,0.07,0.49
"1430",0.16,0,0.02,0.15,0.06,0.08,0.53
"1431",0.82,0,0.05,0.09,0.01,0.03,0
"1432",0.01,0.05,0.03,0.12,0.01,0.07,0.71
"1433",0,1,0,0,0,0,0
"1434",0.03,0,0.02,0.02,0.89,0.04,0
"1435",0,0,0.01,0.01,0.97,0,0.01
"1436",0,0.99,0,0,0,0,0.01
"1437",0.02,0.03,0.11,0.41,0.19,0.19,0.05
"1438",0.1,0.03,0.03,0.09,0.38,0.23,0.14
"1439",0.18,0,0.11,0.07,0.08,0.09,0.47
"1440",0.01,0,0.65,0.1,0.05,0.04,0.15
"1441",0.1,0.01,0.05,0.08,0.49,0.11,0.16
"1442",0.04,0.03,0.64,0.2,0.02,0.06,0.01
"1443",0,0.94,0,0.05,0,0,0.01
"1444",0.05,0.05,0.26,0.44,0.12,0.04,0.04
"1445",0.05,0,0.11,0.01,0.04,0.03,0.76
"1446",0,0,0.03,0.08,0.85,0.03,0.01
"1447",0.02,0.02,0.07,0.15,0.08,0.61,0.05
"1448",0.01,0,0.9,0.02,0.01,0.03,0.03
"1449",0,0.98,0.02,0,0,0,0
"1450",0.02,0.06,0.01,0.6,0.02,0.28,0.01
"1451",0,1,0,0,0,0,0
"1452",0.9,0,0.03,0.02,0.01,0,0.04
"1453",0.01,0.01,0.04,0.06,0.82,0.05,0.01
"1454",0.01,0.17,0.06,0.04,0.11,0.6,0.01
"1455",0.01,0.03,0.03,0.03,0.03,0.01,0.86
"1456",0.01,0.06,0.36,0.14,0.23,0.15,0.05
"1457",0.05,0,0.09,0.04,0.5,0.03,0.29
"1458",0.02,0.09,0.46,0.27,0.02,0.08,0.06
"1459",0.1,0,0.03,0.08,0.01,0.72,0.06
"1460",0.06,0.01,0.83,0.05,0.01,0.02,0.02
"1461",0.89,0,0.02,0.01,0.03,0.03,0.02
"1462",0.51,0,0.18,0.14,0.05,0.09,0.03
"1463",0.02,0.04,0.02,0.19,0.06,0.59,0.08
"1464",0,0.03,0,0.01,0,0.04,0.92
"1465",0.02,0.01,0.03,0.88,0,0.06,0
"1466",0.05,0.02,0.57,0.12,0.06,0,0.18
"1467",0,0,0.96,0.01,0.02,0.01,0
"1468",0,0,0.01,0.74,0,0.25,0
"1469",0.01,0.03,0.01,0.05,0.84,0.03,0.03
"1470",0,1,0,0,0,0,0
"1471",0,0.81,0.01,0.02,0.05,0.06,0.05
"1472",0.15,0.01,0.2,0.42,0.07,0.09,0.06
"1473",0.07,0.03,0.12,0.08,0.58,0.04,0.08
"1474",0.03,0,0.04,0.74,0.03,0.15,0.01
"1475",0,0.01,0.01,0.94,0,0.04,0
"1476",0.01,0.03,0.13,0.71,0,0.06,0.06
"1477",0.01,0.76,0.04,0.05,0.08,0.06,0
"1478",0.15,0,0.21,0.15,0.1,0.12,0.27
"1479",0,1,0,0,0,0,0
"1480",0,0,0,0,1,0,0
"1481",0.02,0,0.01,0.01,0.86,0.09,0.01
"1482",0.01,0,0,0.01,0.02,0.02,0.94
"1483",0.04,0.02,0,0.19,0,0.68,0.07
"1484",0.67,0,0.07,0.07,0.06,0.03,0.1
"1485",0,1,0,0,0,0,0
"1486",0,0.02,0.08,0.01,0.05,0.03,0.81
"1487",0,0.97,0.01,0,0.01,0.01,0
"1488",0.1,0,0.04,0.02,0.04,0.05,0.75
"1489",0.01,0,0.01,0.09,0.05,0.8,0.04
"1490",0.04,0,0.01,0.27,0.13,0.55,0
"1491",0,1,0,0,0,0,0
"1492",0,1,0,0,0,0,0
"1493",0.02,0,0.04,0.04,0.67,0.18,0.05
"1494",0.01,0,0.01,0.07,0.08,0.83,0
"1495",0.1,0.03,0.03,0.08,0.12,0.58,0.06
"1496",0.16,0.01,0.09,0.25,0.03,0.4,0.06
"1497",0,1,0,0,0,0,0
"1498",0.06,0.03,0.08,0.52,0.12,0.16,0.03
"1499",0.03,0.01,0.06,0.78,0.02,0.1,0
"1500",0.02,0,0.04,0.05,0.03,0.26,0.6
"1501",0.1,0.24,0.26,0.05,0.08,0.05,0.22
"1502",0.01,0.05,0.06,0.79,0.02,0.03,0.04
"1503",0.01,0.01,0.09,0.82,0.01,0.05,0.01
"1504",0.57,0.01,0.09,0.03,0.04,0.12,0.14
"1505",0.02,0,0.03,0.02,0.07,0.01,0.85
"1506",0.94,0.01,0.02,0,0,0.02,0.01
"1507",0,0,0,0,0.01,0,0.99
"1508",0,0,0.02,0.03,0.08,0.04,0.83
"1509",0,1,0,0,0,0,0
