"","0","1","2","3","4","5","6"
"979",0.03,0.035,0.06,0.72,0.02,0.115,0.02
"980",0.5,0,0.095,0.09,0.09,0.12,0.105
"981",0.545,0.01,0.075,0.07,0.115,0.135,0.05
"982",0.085,0.035,0.085,0.605,0.005,0.16,0.025
"983",0.005,0,0.955,0.02,0.015,0,0.005
"984",0.515,0.02,0.105,0.035,0.05,0.08,0.195
"985",0.005,0.015,0.015,0.455,0.015,0.475,0.02
"986",0.93,0,0,0.01,0.01,0.03,0.02
"987",0.53,0,0.18,0.135,0.075,0.045,0.035
"988",0.055,0,0.04,0.1,0.68,0.07,0.055
"989",0.02,0.015,0.49,0.14,0.095,0.08,0.16
"990",0.025,0.845,0.04,0.05,0,0.025,0.015
"991",0,0.995,0,0.005,0,0,0
"992",0.035,0.03,0.07,0.04,0.015,0.06,0.75
"993",0,0.015,0.02,0.115,0.015,0.745,0.09
"994",0,1,0,0,0,0,0
"995",0.865,0,0.045,0.01,0.005,0.065,0.01
"996",0.115,0.005,0.155,0.075,0.09,0.325,0.235
"997",0.015,0.01,0.025,0.79,0.01,0.135,0.015
"998",0.575,0,0.07,0.11,0.03,0.145,0.07
"999",0.035,0,0.85,0.035,0.045,0,0.035
"1000",0.03,0.005,0.015,0.115,0.09,0.565,0.18
"1001",0,0.995,0,0,0.005,0,0
"1002",0.015,0.035,0.02,0.84,0.01,0.08,0
"1003",0,0.01,0.01,0.025,0.92,0.015,0.02
"1004",0.01,0.01,0.03,0.02,0,0.015,0.915
"1005",0.78,0,0.05,0.025,0.055,0.03,0.06
"1006",0.01,0,0.03,0.87,0.015,0.065,0.01
"1007",0.05,0.01,0.055,0.69,0.01,0.095,0.09
"1008",0.02,0.02,0.675,0.145,0.055,0.02,0.065
"1009",0.08,0.01,0.05,0.065,0.095,0.345,0.355
"1010",0.05,0.045,0.045,0.04,0.1,0.22,0.5
"1011",0.975,0,0.01,0,0,0.01,0.005
"1012",0.045,0.025,0.035,0.065,0.695,0.07,0.065
"1013",0.025,0.045,0.575,0.255,0.045,0.035,0.02
"1014",0.87,0,0.025,0.03,0.015,0.03,0.03
"1015",0.01,0.005,0.01,0.745,0.015,0.205,0.01
"1016",0.005,0.01,0.02,0.05,0.265,0.16,0.49
"1017",0.355,0.01,0.075,0.03,0.37,0.1,0.06
"1018",0.9,0,0.015,0.035,0,0.045,0.005
"1019",0.035,0.025,0.02,0.13,0.1,0.685,0.005
"1020",0.015,0.035,0.015,0.775,0.03,0.13,0
"1021",0.9,0.005,0,0.035,0,0.06,0
"1022",0.005,0.005,0.035,0.005,0.025,0.005,0.92
"1023",0.02,0,0,0.915,0.005,0.055,0.005
"1024",0.03,0.02,0.04,0.025,0.055,0.04,0.79
"1025",0.04,0.21,0.545,0.145,0.015,0.035,0.01
"1026",0,0,0.025,0.01,0.01,0.015,0.94
"1027",0.005,0.025,0.065,0.015,0.03,0.045,0.815
"1028",0.065,0.1,0.17,0.11,0.09,0.135,0.33
"1029",0.055,0.025,0.07,0.03,0.02,0.13,0.67
"1030",0.015,0.015,0.02,0.665,0.015,0.245,0.025
"1031",0.045,0.045,0.08,0.075,0.075,0.14,0.54
"1032",0,1,0,0,0,0,0
"1033",0.005,0.005,0.015,0,0.03,0.02,0.925
"1034",0.03,0.025,0.035,0.545,0.06,0.265,0.04
"1035",0.005,0.005,0.01,0,0.955,0.02,0.005
"1036",0.07,0.07,0.485,0.19,0.025,0.08,0.08
"1037",0.055,0.185,0.08,0.28,0.09,0.21,0.1
"1038",0.045,0,0.005,0.06,0.005,0.845,0.04
"1039",0.12,0,0.065,0.49,0.04,0.28,0.005
"1040",0.16,0.005,0.12,0.115,0.145,0.06,0.395
"1041",0.055,0.045,0.09,0.09,0.11,0.54,0.07
"1042",0,0,0.06,0.075,0.74,0.055,0.07
"1043",0.025,0.025,0.055,0.77,0.03,0.08,0.015
"1044",0.245,0.015,0.135,0.125,0.095,0.225,0.16
"1045",0,1,0,0,0,0,0
"1046",0.965,0,0.005,0,0,0.015,0.015
"1047",0,0.99,0.005,0.005,0,0,0
"1048",0.015,0,0.03,0,0.885,0.03,0.04
"1049",0.005,0.84,0.025,0.02,0.05,0.035,0.025
"1050",0.03,0.005,0.04,0.735,0.045,0.135,0.01
"1051",0,0.005,0.015,0,0.005,0,0.975
"1052",0.035,0.005,0.205,0.02,0.565,0.03,0.14
"1053",0.075,0.025,0.06,0.03,0.155,0.36,0.295
"1054",0.01,0.01,0.03,0.01,0.01,0.015,0.915
"1055",0.005,0,0.01,0.03,0.935,0.01,0.01
"1056",0,0,0.025,0.01,0.03,0.02,0.915
"1057",0.005,0.225,0.045,0.11,0.455,0.115,0.045
"1058",0,0.965,0.01,0.01,0.005,0,0.01
"1059",0,0.23,0.325,0.225,0.05,0.145,0.025
"1060",0.005,0.01,0.03,0,0,0.005,0.95
"1061",0.955,0,0.015,0,0,0.01,0.02
"1062",0.035,0.055,0.025,0.165,0.095,0.095,0.53
"1063",0,0,0.94,0.005,0.025,0.005,0.025
"1064",0.035,0.005,0.06,0.11,0.525,0.185,0.08
"1065",0.075,0.02,0.01,0.63,0.01,0.205,0.05
"1066",0.95,0.005,0.035,0.01,0,0,0
"1067",0.02,0.015,0.12,0.37,0.015,0.44,0.02
"1068",0.02,0,0.03,0,0.085,0.035,0.83
"1069",0.055,0.005,0.04,0.02,0,0.025,0.855
"1070",0.02,0.01,0.81,0.035,0.05,0.02,0.055
"1071",0.035,0.03,0.13,0.035,0.215,0.345,0.21
"1072",0.265,0,0.475,0.055,0.055,0.04,0.11
"1073",0,0,0,0,0.99,0.005,0.005
"1074",0.02,0.06,0.14,0.59,0.02,0.115,0.055
"1075",0.03,0.075,0.02,0.43,0.06,0.265,0.12
"1076",0.025,0,0.025,0.015,0.76,0.07,0.105
"1077",0.03,0.005,0.065,0.005,0.02,0.05,0.825
"1078",0,1,0,0,0,0,0
"1079",0.095,0.015,0.025,0.735,0.015,0.1,0.015
"1080",0.865,0,0.02,0.06,0.015,0.02,0.02
"1081",0.045,0.01,0.025,0.17,0.075,0.61,0.065
"1082",0,1,0,0,0,0,0
"1083",0.13,0.01,0.035,0.07,0.1,0.63,0.025
"1084",0,0.845,0.015,0.07,0.01,0.02,0.04
"1085",0.245,0,0.045,0.14,0.09,0.45,0.03
"1086",0.03,0.13,0.605,0.15,0.02,0.04,0.025
"1087",0.79,0,0.06,0.03,0.01,0.07,0.04
"1088",0.025,0,0.915,0.015,0.03,0.005,0.01
"1089",0.005,0,0.04,0.005,0.93,0.005,0.015
"1090",0.115,0,0.08,0.01,0.025,0.055,0.715
"1091",0.05,0.02,0.09,0.505,0.005,0.275,0.055
"1092",0.01,0.015,0.03,0.06,0.005,0.04,0.84
"1093",0,1,0,0,0,0,0
"1094",0,0.995,0,0,0,0.005,0
"1095",0.02,0.02,0.04,0.785,0.03,0.095,0.01
"1096",0.105,0.04,0.275,0.105,0.06,0.07,0.345
"1097",0.15,0.01,0.135,0.365,0.03,0.255,0.055
"1098",0.015,0.005,0.04,0.01,0.755,0.025,0.15
"1099",0.015,0.015,0.04,0.8,0.015,0.11,0.005
"1100",0.025,0.005,0.025,0.835,0,0.105,0.005
"1101",0.02,0.16,0.01,0.11,0.53,0.14,0.03
"1102",0.92,0,0.025,0.005,0.025,0.015,0.01
"1103",0.005,0.01,0.03,0.905,0.01,0.04,0
"1104",0.005,0.01,0.89,0.085,0.005,0,0.005
"1105",0.075,0.025,0.495,0.205,0.05,0.045,0.105
"1106",0.005,0,0,0.555,0.015,0.425,0
"1107",0.03,0,0.005,0.045,0.05,0.84,0.03
"1108",0.01,0,0.01,0.035,0.005,0.18,0.76
"1109",0,1,0,0,0,0,0
"1110",0,0.04,0.06,0.04,0.03,0.08,0.75
"1111",0,0,0,0,0,0,1
"1112",0,0.835,0.1,0.055,0,0,0.01
"1113",0.035,0.005,0.035,0.085,0.06,0.68,0.1
"1114",0.055,0.02,0.485,0.095,0.075,0.065,0.205
"1115",0.015,0.045,0.075,0.645,0.06,0.145,0.015
"1116",0.015,0.23,0.09,0.08,0.225,0.045,0.315
"1117",0.03,0.01,0.055,0.55,0.035,0.235,0.085
"1118",0.02,0.01,0.01,0.01,0.01,0.03,0.91
"1119",0.015,0,0.015,0.015,0.915,0.025,0.015
"1120",0.035,0.01,0.71,0.07,0.095,0.025,0.055
"1121",0.03,0.005,0.01,0.01,0.84,0.075,0.03
"1122",0.015,0.01,0.04,0,0.03,0.055,0.85
"1123",0.005,0,0.04,0.01,0.895,0.02,0.03
"1124",0.005,0.035,0.895,0.025,0.01,0.01,0.02
"1125",0.07,0.005,0.03,0.56,0.005,0.33,0
"1126",0.03,0.02,0.005,0.085,0.05,0.775,0.035
"1127",0.015,0.01,0.01,0.02,0.88,0.035,0.03
"1128",0.04,0.005,0.01,0.12,0.645,0.14,0.04
"1129",0.035,0.01,0.045,0.78,0.025,0.1,0.005
"1130",0.015,0.005,0.025,0.015,0.865,0.015,0.06
"1131",0.83,0,0.02,0.025,0.045,0.065,0.015
"1132",0.05,0.015,0.085,0.56,0.03,0.215,0.045
"1133",0,0.07,0.055,0.79,0.01,0.065,0.01
"1134",0.04,0.035,0.66,0.13,0.025,0.05,0.06
"1135",0.095,0,0.055,0.695,0.015,0.13,0.01
"1136",0.04,0.03,0.02,0.07,0.035,0.17,0.635
"1137",0.12,0,0.105,0.045,0.035,0.03,0.665
"1138",0.975,0,0.005,0.01,0,0.01,0
"1139",0,0.96,0.015,0.02,0.005,0,0
"1140",0,1,0,0,0,0,0
"1141",0.01,0.01,0.02,0.05,0.87,0.03,0.01
"1142",0.025,0,0.05,0.16,0.02,0.64,0.105
"1143",0.03,0.045,0.075,0.075,0.02,0.035,0.72
"1144",0.11,0.005,0.025,0.08,0.345,0.41,0.025
"1145",0.915,0,0,0.025,0.015,0.045,0
"1146",0.005,0.03,0.83,0.09,0.03,0.01,0.005
"1147",0.69,0.005,0.025,0.095,0.05,0.105,0.03
"1148",0.03,0.095,0.03,0.135,0.5,0.06,0.15
"1149",0,0.015,0.03,0.01,0.02,0.03,0.895
"1150",0.05,0,0.16,0.01,0.09,0,0.69
"1151",0.1,0.025,0.07,0.03,0.095,0.36,0.32
"1152",0.015,0.01,0.775,0.09,0.02,0.035,0.055
"1153",0.06,0.015,0.025,0.65,0.02,0.2,0.03
"1154",0.05,0.005,0.075,0.025,0.05,0.045,0.75
"1155",0.18,0,0.03,0.315,0.055,0.38,0.04
"1156",0.03,0.01,0.405,0.085,0.245,0.1,0.125
"1157",0.035,0.01,0.765,0.065,0.07,0.015,0.04
"1158",0.015,0.07,0.68,0.085,0.075,0.01,0.065
"1159",0,0.99,0,0,0,0.01,0
"1160",0.045,0,0.81,0.04,0.045,0.005,0.055
"1161",0.03,0.015,0.03,0.035,0.8,0.06,0.03
"1162",0.035,0.58,0.045,0.09,0.055,0.14,0.055
"1163",0.74,0.005,0.04,0.11,0.04,0.06,0.005
"1164",0,0.005,0,0.04,0.91,0.015,0.03
"1165",0.065,0.005,0.04,0.06,0.705,0.08,0.045
"1166",0,0,0,0.015,0.965,0.02,0
"1167",0.905,0,0.015,0.005,0.01,0.04,0.025
"1168",0.02,0.01,0.255,0.615,0.03,0.045,0.025
"1169",0.035,0,0.045,0.015,0.025,0.03,0.85
"1170",0,0.005,0.04,0.005,0.03,0.005,0.915
"1171",0.005,0,0.005,0,0.085,0,0.905
"1172",0.005,0.025,0.755,0.07,0.115,0.01,0.02
"1173",0.01,0.605,0.07,0.14,0.04,0.11,0.025
"1174",0.035,0.015,0.05,0.725,0.005,0.145,0.025
"1175",0.01,0,0.035,0.895,0.01,0.045,0.005
"1176",0.045,0,0.09,0.64,0.02,0.155,0.05
"1177",0.55,0,0.075,0.145,0.05,0.105,0.075
"1178",0.01,0,0.005,0.005,0.935,0.035,0.01
"1179",0.12,0.01,0.065,0.125,0.01,0.245,0.425
"1180",0.015,0,0.005,0.07,0.135,0.76,0.015
"1181",0.02,0.005,0.035,0.705,0.025,0.18,0.03
"1182",0.09,0,0.01,0.14,0.035,0.695,0.03
"1183",0,0.035,0.81,0.04,0.055,0.015,0.045
"1184",0.035,0.075,0.285,0.05,0.225,0.14,0.19
"1185",0.01,0.11,0.03,0.005,0.035,0.01,0.8
"1186",0.015,0.035,0.015,0.405,0.06,0.37,0.1
"1187",0.02,0.01,0.065,0.605,0.165,0.115,0.02
"1188",0.015,0.005,0.005,0.91,0.01,0.05,0.005
"1189",0.03,0.095,0.24,0.285,0.155,0.14,0.055
"1190",0.025,0,0.015,0.07,0.065,0.795,0.03
"1191",0.04,0.005,0.08,0.05,0.135,0.64,0.05
"1192",0.07,0.065,0.055,0.39,0.02,0.245,0.155
"1193",0.035,0,0.01,0.835,0.005,0.115,0
"1194",0.105,0,0.015,0.16,0.065,0.63,0.025
"1195",0.035,0,0.02,0.005,0.91,0,0.03
"1196",0.005,0.015,0.005,0.005,0.945,0.005,0.02
"1197",0.05,0.015,0.635,0.085,0.07,0.08,0.065
"1198",0,0,0.025,0.005,0.015,0.01,0.945
"1199",0.04,0.02,0.36,0.1,0.085,0.045,0.35
"1200",0.1,0.005,0.045,0.545,0.03,0.23,0.045
"1201",0.82,0,0.03,0.04,0.025,0.055,0.03
"1202",0.06,0.015,0.04,0.71,0.055,0.095,0.025
"1203",0,1,0,0,0,0,0
"1204",0,0.98,0.005,0.005,0.005,0.005,0
"1205",0.195,0.005,0.14,0.095,0.06,0.095,0.41
"1206",0,0,0.065,0.79,0.04,0.08,0.025
"1207",0.01,0,0.06,0.035,0.06,0.03,0.805
"1208",0.08,0.02,0.015,0.145,0.055,0.635,0.05
"1209",0,0.005,0.02,0.005,0.01,0.025,0.935
"1210",0.005,0.005,0.005,0.005,0.97,0,0.01
"1211",0.79,0.01,0.01,0.08,0.02,0.055,0.035
"1212",0,1,0,0,0,0,0
"1213",0,0.035,0.105,0.76,0.03,0.055,0.015
"1214",0,0.89,0.04,0.01,0.04,0.02,0
"1215",0.625,0,0.08,0.075,0.055,0.095,0.07
"1216",0,0,0,0.025,0.94,0.025,0.01
"1217",0.03,0.015,0.04,0.39,0.07,0.42,0.035
"1218",0,0.795,0.075,0.045,0.005,0.05,0.03
"1219",0.775,0.005,0.03,0.02,0.07,0.06,0.04
"1220",0.05,0,0.01,0.105,0.04,0.79,0.005
"1221",0.035,0.015,0.015,0.865,0,0.07,0
"1222",0,0.02,0.89,0.05,0,0.015,0.025
"1223",0.02,0.005,0.04,0.015,0.05,0.01,0.86
"1224",0.065,0.005,0.075,0.145,0.02,0.675,0.015
"1225",0,0.925,0.02,0.035,0,0.02,0
"1226",0.015,0.02,0.03,0.015,0.835,0.04,0.045
"1227",0,1,0,0,0,0,0
"1228",0.885,0,0,0.035,0.005,0.04,0.035
"1229",0.01,0.01,0.025,0.07,0.84,0.04,0.005
"1230",0.82,0,0.02,0.005,0.025,0.06,0.07
"1231",0.015,0.02,0.01,0.195,0.035,0.72,0.005
"1232",0.915,0,0.015,0.015,0.02,0.03,0.005
"1233",0.22,0.02,0.475,0.07,0.045,0.07,0.1
"1234",0.005,0.035,0.05,0.78,0.025,0.09,0.015
"1235",0.06,0.01,0.045,0.06,0.705,0.1,0.02
"1236",0.915,0,0.02,0.005,0.02,0.005,0.035
"1237",0,0.015,0.02,0,0.025,0.005,0.935
"1238",0.005,0.115,0.525,0.285,0.04,0.03,0
"1239",0,0.995,0,0,0,0.005,0
"1240",0.04,0,0.1,0.095,0.45,0.255,0.06
"1241",0.04,0.015,0.01,0.65,0.02,0.22,0.045
"1242",0.99,0,0.005,0,0,0,0.005
"1243",0,0.995,0,0,0,0,0.005
"1244",0.02,0.005,0.02,0.84,0.01,0.095,0.01
"1245",0.005,0.935,0.02,0,0.015,0.02,0.005
"1246",0.665,0,0.14,0.025,0.06,0.035,0.075
"1247",0,0.99,0,0.005,0,0,0.005
"1248",0.01,0.005,0.88,0.08,0.005,0.015,0.005
"1249",0.935,0.005,0.01,0,0.01,0.02,0.02
"1250",0.04,0.02,0.075,0.675,0.045,0.115,0.03
"1251",0.01,0.065,0.115,0.425,0.16,0.16,0.065
"1252",0.025,0.005,0.055,0.05,0.06,0.02,0.785
"1253",0.01,0,0.035,0.015,0.025,0.02,0.895
"1254",0.005,0.005,0.035,0.01,0.02,0.01,0.915
"1255",0.01,0.02,0.105,0,0.085,0.035,0.745
"1256",0.38,0.005,0.075,0.125,0.15,0.17,0.095
"1257",0.035,0.01,0.085,0.01,0.04,0.005,0.815
"1258",0.14,0.015,0.13,0.435,0.05,0.12,0.11
"1259",0.035,0.01,0.015,0.18,0.04,0.7,0.02
"1260",0.77,0,0.055,0.06,0.01,0.085,0.02
"1261",0.065,0,0.03,0.045,0.02,0.065,0.775
"1262",0.025,0.13,0.055,0.16,0.055,0.175,0.4
"1263",0.065,0.005,0.845,0.04,0.025,0.01,0.01
"1264",0.885,0,0.04,0,0.01,0.03,0.035
"1265",0.01,0.03,0.745,0.155,0.01,0.03,0.02
"1266",0.105,0.035,0.56,0.175,0.055,0.055,0.015
"1267",0,1,0,0,0,0,0
"1268",0.015,0.04,0.695,0.115,0.01,0.045,0.08
"1269",0.02,0.02,0.05,0.315,0.355,0.22,0.02
"1270",0,0.38,0.2,0.325,0.05,0.04,0.005
"1271",0.015,0.005,0.04,0.22,0.005,0.655,0.06
"1272",0,1,0,0,0,0,0
"1273",0.04,0.03,0.16,0.615,0.02,0.115,0.02
"1274",0.87,0.005,0.045,0.005,0.015,0.05,0.01
"1275",0.01,0.015,0.085,0.105,0.715,0.045,0.025
"1276",0.445,0.01,0.09,0.055,0.195,0.09,0.115
"1277",0.02,0.005,0.01,0.025,0.885,0.025,0.03
"1278",0.155,0.05,0.14,0.06,0.195,0.345,0.055
"1279",0.135,0,0.165,0.025,0.045,0.04,0.59
"1280",0.005,0.03,0.875,0.05,0.005,0,0.035
"1281",0.27,0.01,0.2,0.145,0.085,0.115,0.175
"1282",0.945,0,0.015,0.02,0,0.02,0
"1283",0,0.99,0,0,0.005,0.005,0
"1284",0.045,0.005,0.05,0.025,0.03,0.04,0.805
"1285",0.055,0,0.085,0.08,0.045,0.085,0.65
"1286",0.015,0.01,0.08,0.83,0,0.06,0.005
"1287",0.03,0.005,0.03,0.045,0.085,0.785,0.02
"1288",0.005,0.89,0,0.015,0.015,0.025,0.05
"1289",0.025,0.005,0.04,0.02,0.02,0.02,0.87
"1290",0.135,0.035,0.26,0.195,0.16,0.14,0.075
"1291",0.06,0.01,0.02,0.07,0.135,0.675,0.03
"1292",0.005,0,0.02,0.005,0.935,0.025,0.01
"1293",0,0.995,0.005,0,0,0,0
"1294",0.02,0.01,0.835,0.06,0.01,0.02,0.045
"1295",0.03,0.015,0.77,0.105,0.015,0.03,0.035
"1296",0.75,0,0.025,0.075,0.035,0.095,0.02
"1297",0.02,0.005,0.03,0.49,0.225,0.215,0.015
"1298",0.91,0,0.025,0.005,0.005,0.04,0.015
"1299",0,0.985,0,0.005,0.005,0.005,0
"1300",0.035,0.02,0.03,0.74,0.055,0.1,0.02
"1301",0.06,0,0.04,0.015,0.765,0.03,0.09
"1302",0.13,0.025,0.105,0.065,0.26,0.255,0.16
"1303",0,1,0,0,0,0,0
"1304",0.075,0.02,0.045,0.09,0.11,0.635,0.025
"1305",0.015,0.03,0.03,0.035,0.8,0.07,0.02
"1306",0.04,0.005,0.105,0.01,0.1,0.07,0.67
"1307",0.865,0,0.03,0.035,0.015,0.04,0.015
"1308",0.77,0,0.025,0.105,0.025,0.065,0.01
"1309",0,1,0,0,0,0,0
"1310",0.155,0.035,0.015,0.01,0.12,0.64,0.025
"1311",0.015,0,0.01,0.01,0.92,0.035,0.01
"1312",0,1,0,0,0,0,0
"1313",0.02,0.11,0.655,0.07,0,0.015,0.13
"1314",0.025,0,0.02,0.06,0.175,0.7,0.02
"1315",0.965,0,0.005,0,0.01,0.015,0.005
"1316",0.015,0.075,0.185,0.53,0.045,0.115,0.035
"1317",0.035,0.01,0.02,0.745,0.02,0.155,0.015
"1318",0.03,0.03,0.525,0.045,0.03,0.07,0.27
"1319",0.005,0.005,0.02,0.925,0,0.04,0.005
"1320",0.01,0.01,0.01,0.04,0.89,0.04,0
"1321",0.02,0.005,0.05,0.79,0.025,0.085,0.025
"1322",0,0.01,0.16,0.73,0.02,0.055,0.025
"1323",0.875,0,0.03,0.005,0.02,0.04,0.03
"1324",0.095,0.005,0.78,0.045,0.025,0.015,0.035
"1325",0.165,0.015,0.245,0.075,0.125,0.265,0.11
"1326",0,1,0,0,0,0,0
"1327",0.025,0.045,0.04,0.085,0.59,0.12,0.095
"1328",0.01,0,0.005,0.065,0.01,0.895,0.015
"1329",0,0.995,0,0.005,0,0,0
"1330",0.01,0,0.03,0.92,0,0.04,0
"1331",0.055,0.005,0.075,0.06,0.03,0.36,0.415
"1332",0.005,0,0,0.01,0.965,0.01,0.01
"1333",0,1,0,0,0,0,0
"1334",0.005,0.585,0.005,0.125,0.165,0.065,0.05
"1335",0.78,0,0.075,0.03,0.005,0.015,0.095
"1336",0.02,0.015,0.02,0.885,0.015,0.04,0.005
"1337",0.015,0,0.04,0.02,0.03,0.015,0.88
"1338",0.035,0.01,0.035,0.765,0.01,0.13,0.015
"1339",0.96,0,0.015,0,0.01,0.005,0.01
"1340",0.005,0.005,0.065,0.015,0.88,0.025,0.005
"1341",0,0,0.055,0.01,0.215,0.03,0.69
"1342",0.045,0,0.01,0.13,0.005,0.805,0.005
"1343",0.03,0.015,0.135,0.035,0.53,0.05,0.205
"1344",0.83,0,0.035,0.015,0.03,0.065,0.025
"1345",0,1,0,0,0,0,0
"1346",0,0.99,0,0,0,0,0.01
"1347",0.05,0.04,0.585,0.105,0.065,0.09,0.065
"1348",0.005,0,0.015,0.01,0.02,0.015,0.935
"1349",0.015,0.07,0.045,0.72,0.01,0.125,0.015
"1350",0.03,0.025,0.59,0.13,0.055,0.085,0.085
"1351",0.005,0.4,0.175,0.155,0.02,0.175,0.07
"1352",0.41,0.005,0.045,0.24,0.04,0.155,0.105
"1353",0.04,0.07,0.14,0.505,0.095,0.13,0.02
"1354",0.675,0,0.06,0.055,0.05,0.09,0.07
"1355",0.065,0.11,0.07,0.065,0.13,0.455,0.105
"1356",0.01,0,0.03,0.02,0.03,0.02,0.89
"1357",0,0.915,0,0.05,0.01,0.005,0.02
"1358",0.02,0.005,0.035,0.03,0.85,0.02,0.04
"1359",0.01,0.12,0.58,0.11,0.03,0.05,0.1
"1360",0.02,0.075,0.475,0.355,0.025,0.04,0.01
"1361",0,1,0,0,0,0,0
"1362",0,0.04,0.05,0.86,0.015,0.03,0.005
"1363",0.025,0.01,0.02,0.015,0.3,0.55,0.08
"1364",0.01,0.015,0.055,0.1,0.68,0.105,0.035
"1365",0.085,0,0,0.24,0.08,0.585,0.01
"1366",0.705,0.005,0.05,0.095,0.03,0.075,0.04
"1367",0.02,0,0.015,0.01,0.01,0.01,0.935
"1368",0.015,0.025,0.005,0.05,0.125,0.77,0.01
"1369",0.015,0.005,0.01,0.85,0.03,0.08,0.01
"1370",0,0.015,0.045,0.005,0.045,0.01,0.88
"1371",0.005,0,0.03,0.015,0.04,0.015,0.895
"1372",0.24,0,0.055,0.14,0.075,0.385,0.105
"1373",0,0.005,0.93,0.045,0,0,0.02
"1374",0.015,0.01,0.035,0.01,0.895,0.005,0.03
"1375",0.105,0.015,0.125,0.165,0.145,0.36,0.085
"1376",0.82,0,0.005,0.055,0.02,0.065,0.035
"1377",0.005,0.85,0.065,0.01,0,0.06,0.01
"1378",0,1,0,0,0,0,0
"1379",0.04,0,0,0.065,0.03,0.86,0.005
"1380",0,0.995,0,0,0,0.005,0
"1381",0.71,0,0.07,0.015,0.06,0.04,0.105
"1382",0.275,0.005,0.09,0.07,0.075,0.095,0.39
"1383",0.02,0.125,0.45,0.075,0.055,0.045,0.23
"1384",0,0.97,0.01,0,0,0.01,0.01
"1385",0.005,0,0.01,0.015,0.005,0.02,0.945
"1386",0.32,0.07,0.105,0.135,0.11,0.065,0.195
"1387",0.04,0.035,0.02,0.04,0.07,0.785,0.01
"1388",0.935,0,0.01,0.015,0,0.035,0.005
"1389",0,0.005,0.01,0.035,0.035,0.895,0.02
"1390",0,1,0,0,0,0,0
"1391",0.005,0.005,0.02,0.01,0.06,0.02,0.88
"1392",0.02,0.01,0.03,0.28,0.04,0.61,0.01
"1393",0,0,0.01,0.015,0.01,0.95,0.015
"1394",0.01,0,0.03,0.02,0.9,0.015,0.025
"1395",0,1,0,0,0,0,0
"1396",0.015,0.005,0.045,0.045,0.745,0.055,0.09
"1397",0,0.505,0.065,0.045,0.005,0.02,0.36
"1398",0.01,0.07,0.035,0.27,0.005,0.515,0.095
"1399",0.01,0,0.055,0.035,0.845,0.035,0.02
"1400",0.02,0.01,0.04,0.81,0.01,0.11,0
"1401",0.065,0.005,0.065,0.075,0.03,0.09,0.67
"1402",0.04,0.085,0.135,0.055,0.535,0.06,0.09
"1403",0.85,0.01,0.01,0.015,0.02,0.09,0.005
"1404",0.025,0,0.02,0.015,0.04,0.015,0.885
"1405",0,0.01,0.035,0.025,0.04,0.015,0.875
"1406",0.08,0,0.075,0.155,0.03,0.475,0.185
"1407",0,0.85,0.055,0.03,0.025,0,0.04
"1408",0.04,0.005,0.035,0.025,0.725,0.09,0.08
"1409",0.03,0.1,0.06,0.09,0.13,0.315,0.275
"1410",0.89,0,0.025,0.035,0.01,0.03,0.01
"1411",0.025,0,0.01,0.15,0.035,0.74,0.04
"1412",0.155,0.01,0.11,0.19,0.13,0.265,0.14
"1413",0.02,0,0.01,0.03,0.89,0.03,0.02
"1414",0.01,0.02,0.055,0.015,0.84,0.025,0.035
"1415",0.015,0.025,0.045,0.06,0.725,0.09,0.04
"1416",0.03,0,0.025,0.03,0.78,0.095,0.04
"1417",0.05,0.01,0.03,0.06,0.66,0.15,0.04
"1418",0.03,0.03,0.73,0.035,0.035,0.035,0.105
"1419",0.005,0.08,0.02,0.045,0.775,0.055,0.02
"1420",0.045,0.01,0.675,0.1,0.05,0.05,0.07
"1421",0.935,0,0.005,0.02,0.01,0.02,0.01
"1422",0,0.865,0.025,0.055,0.005,0.015,0.035
"1423",0.02,0.02,0.715,0.09,0.04,0.035,0.08
"1424",0.02,0,0.01,0.095,0.015,0.855,0.005
"1425",0.04,0.06,0.36,0.14,0.13,0.19,0.08
"1426",0.015,0.02,0.05,0.85,0.015,0.035,0.015
"1427",0.045,0,0.005,0.01,0.795,0.035,0.11
"1428",0.89,0,0.01,0.05,0.005,0.045,0
"1429",0.14,0.025,0.15,0.115,0.04,0.06,0.47
"1430",0.15,0.005,0.095,0.05,0.05,0.045,0.605
"1431",0.885,0.005,0.01,0.035,0.005,0.055,0.005
"1432",0.005,0.075,0.055,0.095,0.03,0.075,0.665
"1433",0,0.99,0.005,0.005,0,0,0
"1434",0.02,0,0.02,0.02,0.92,0.015,0.005
"1435",0.01,0.01,0.025,0.01,0.905,0.01,0.03
"1436",0,1,0,0,0,0,0
"1437",0.015,0.035,0.075,0.45,0.205,0.175,0.045
"1438",0.15,0.015,0.08,0.165,0.325,0.19,0.075
"1439",0.14,0.005,0.1,0.055,0.095,0.11,0.495
"1440",0.015,0.01,0.625,0.065,0.025,0.015,0.245
"1441",0.1,0.01,0.03,0.045,0.44,0.15,0.225
"1442",0.03,0.07,0.635,0.19,0.02,0.045,0.01
"1443",0,0.97,0.005,0.02,0,0,0.005
"1444",0.02,0.045,0.26,0.435,0.125,0.07,0.045
"1445",0.01,0.01,0.065,0.01,0.06,0.01,0.835
"1446",0,0,0.015,0.05,0.87,0.04,0.025
"1447",0.05,0.055,0.09,0.12,0.04,0.57,0.075
"1448",0.005,0.035,0.85,0.055,0,0.025,0.03
